id,sample_id,repository,link_to_project,commit_hash,short_commit_hash,status
6236,5299892,git@github.com:apache/parquet-mr.git,https://github.com/apache/parquet-mr,811310d01bfe3dcb4ca95aa8eed9ed6d806bf7c1,811310d,
6448,5865964,git@github.com:apache/velocity-tools.git,https://github.com/apache/velocity-tools,6b9432af060a83a1abff799ccf4c39048162ce50,6b9432a,
6485,8146289,git@github.com:alibaba/cobar.git,https://github.com/alibaba/cobar,bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5,bc36a14,
6495,7000207,git@github.com:google/protobuf-dt.git,https://github.com/google/protobuf-dt,b41acf14172723a182cc92a7d078859abeb89b7c,b41acf1,
6497,5893758,git@github.com:apache/vxquery.git,https://github.com/apache/vxquery,5d1175d2cb04a54ba751295f2ac67daec38bf723,5d1175d,
6511,5985338,git@github.com:aws/aws-sdk-java-v2.git,https://github.com/aws/aws-sdk-java-v2,1d5d11e8087c93ab1a3a2d35193052e526fd123c,1d5d11e,
6542,4923223,git@github.com:apache/joshua.git,https://github.com/apache/joshua,e9cb9ebb495782f4ed238e08e64f5503085641fc,e9cb9eb,
6611,6276415,git@github.com:eclipse/jnosql-diana-driver.git,https://github.com/eclipse/jnosql-diana-driver,a0bfd26d956f016c1ffacb56044daca17cfe3e68,a0bfd26,
6656,4290693,git@github.com:apache/datafu.git,https://github.com/apache/datafu,3e52d11f75956ac3e6d2384816affeba565ab61d,3e52d11,
6689,6600361,git@github.com:epam/JDI.git,https://github.com/epam/JDI,199dba533f3659e840441c324c26cdbf5314ca85,199dba5,
6715,7258651,git@github.com:SAP/cf-java-client-sap.git,https://github.com/SAP/cf-java-client-sap,d82627cf3cf43bb556746e8a297338353b86a932,d82627c,
6720,5399317,git@github.com:apache/pig.git,https://github.com/apache/pig,17a4d1795ead1f2b4c62043eaf4739ed39ec2f3f,17a4d17,
6745,4727936,git@github.com:apache/incubator-edgent.git,https://github.com/apache/incubator-edgent,2e44089358175964650fed5e2bf4ad071b05b7d6,2e44089,
6762,4238437,git@github.com:apache/commons-digester.git,https://github.com/apache/commons-digester,1a39dff24947b3fdd1027fb611f91b8cfe7d1d56,1a39dff,
6777,5264883,git@github.com:apache/opennlp-sandbox.git,https://github.com/apache/opennlp-sandbox,37af4c6d42a9affba4f7c9bbc64175768750563f,37af4c6,
6802,8316315,git@github.com:Microsoft/azure-devops-intellij.git,https://github.com/Microsoft/azure-devops-intellij,d18eccf7a391fd5f2591bfed2458c28e907435da,d18eccf,
6884,5030132,git@github.com:apache/logging-log4j-audit.git,https://github.com/apache/logging-log4j-audit,e354306724ca815ad54575c8a4d07d5d5c93a2c1,e354306,
6935,5141876,git@github.com:apache/maven-plugins.git,https://github.com/apache/maven-plugins,a007e769ed5825774d5c31ec06c0013c8ee2b4d4,a007e76,
6957,4871882,git@github.com:apache/jackrabbit-oak.git,https://github.com/apache/jackrabbit-oak,fa85f54a065e01c0a1cb8c03af74194fdf521ddd,fa85f54,
6967,5982219,git@github.com:aws/aws-toolkit-eclipse.git,https://github.com/aws/aws-toolkit-eclipse,49026f53fdd4f80a7fb997c9e40fe6e638a26edc,49026f5,
7038,4214220,git@github.com:apache/commons-bsf.git,https://github.com/apache/commons-bsf,88b2601a3caecc32aba38f2b3980d646e9a1b698,88b2601,
7053,4747524,git@github.com:apache/incubator-omid.git,https://github.com/apache/incubator-omid,b7e005d41aa5c7421ddc77e0082b26c8bd21b207,b7e005d,
7111,7465368,git@github.com:spring-projects/spring-data-neo4j.git,https://github.com/spring-projects/spring-data-neo4j,bf5704c5f710656d30e93eae8b89ebedb1b920cc,bf5704c,
7149,4593407,git@github.com:apache/griffin.git,https://github.com/apache/griffin,1cf2a15452a9998da4ede6d61fe8a7138dd65341,1cf2a15,
7171,5190920,git@github.com:apache/mina-sshd.git,https://github.com/apache/mina-sshd,2fb7ebb487154283dd6dc5db88676c179ebb01e0,2fb7ebb,
7203,7153322,git@github.com:Microsoft/pai.git,https://github.com/Microsoft/pai,43269e7e5c95bea21d0ffae2e16f3e87de4b29b9,432690000000,
7216,7558669,git@github.com:spring-projects/spring-retry.git,https://github.com/spring-projects/spring-retry,e538399d7507145a4d171160be2d7afab294d4e3,e538399,
7283,7653125,git@github.com:spring-projects/spring-social-samples.git,https://github.com/spring-projects/spring-social-samples,18a08271b5532664c70a78d3e8b39ecb72a1eefe,18a0827,
7313,5450516,git@github.com:apache/portals-pluto.git,https://github.com/apache/portals-pluto,4db5ddd26fb2ce642be7b0894858e664c6076a3b,4db5ddd,
7517,3978398,git@github.com:apache/bahir-flink.git,https://github.com/apache/bahir-flink,45b6beb522ada24b644e11c470cb743551469ae1,45b6beb,
7539,5183069,git@github.com:apache/mina.git,https://github.com/apache/mina,daf2a33fed5fccb096ce75ab9263ec9a48561942,daf2a33,
7571,3711605,git@github.com:alibaba/java-dns-cache-manipulator.git,https://github.com/alibaba/java-dns-cache-manipulator,eab50ee5c27671f9159b55458301f9429b2fcc47,eab50ee,
7623,7143647,git@github.com:Microsoft/malmo.git,https://github.com/Microsoft/malmo,91b1a7a01ec0dd883f81a51048badac0398695f7,91b1a7a,
7637,4296219,git@github.com:apache/directory-fortress-commander.git,https://github.com/apache/directory-fortress-commander,73aadbad04fc9ec8b14faa2191c4c9545f3396a4,73aadba,
7731,7529982,git@github.com:spring-projects/Spring-Integration-in-Action.git,https://github.com/spring-projects/Spring-Integration-in-Action,f4c52d5ff803a3f50bd1df5a4dd438d811f9d2f0,f4c52d5,
7794,4271174,git@github.com:apache/commons-math.git,https://github.com/apache/commons-math,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07,f3719d8,
7797,6999436,git@github.com:google/physical-web.git,https://github.com/google/physical-web,12604319e99b6d6dff451fc5a58a13a271f1dc7a,1260431,
7805,4251331,git@github.com:apache/commons-jexl.git,https://github.com/apache/commons-jexl,c39f4cf674000f45c23597fa945a0421aac79cbf,c39f4cf,
7852,3796929,git@github.com:apache/activemq-apollo.git,https://github.com/apache/activemq-apollo,8e4b134b2a5d3576aa62cd8df9905a9fe2eba2d0,8e4b134,
7868,7640985,git@github.com:spring-projects/spring-session.git,https://github.com/spring-projects/spring-session,a5a3bc5d0b57d396882199dfbf8cb560a355ca1e,a5a3bc5,
8005,7619400,git@github.com:spring-projects/spring-security-oauth2-boot.git,https://github.com/spring-projects/spring-security-oauth2-boot,1912610445fb381475544181f1c3647a2c7eeb23,1912610,
8010,4230466,git@github.com:apache/commons-configuration.git,https://github.com/apache/commons-configuration,34357e075d63c3634310878636f9498847badcab,34357,
8020,6772326,git@github.com:google/agera.git,https://github.com/google/agera,04045ccbf41ac5fc6806724127b33cbe0dda372c,04045cc,
8080,4757534,git@github.com:apache/incubator-plc4x.git,https://github.com/apache/incubator-plc4x,4fbfabf5a33198613b8478259ab85771c740fb0e,4fbfabf,
8147,7268617,git@github.com:SAP/cloud-espm-v2.git,https://github.com/SAP/cloud-espm-v2,a5254f2e6fea9b7226296fbe19eb30ab99192b8d,a5254f2,
8227,6259739,git@github.com:eclipse/january.git,https://github.com/eclipse/january,4f8e374b5b9a0271c1b387df5e0f7515fc5b661b,4f8e374,
8283,7722604,git@github.com:yandex/clickhouse-jdbc.git,https://github.com/yandex/clickhouse-jdbc,b0f66b311bd94a22bf6208918d438eff9c7d381c,b0f66b3,
8405,6032883,git@github.com:eclipse/che-ls-jdt.git,https://github.com/eclipse/che-ls-jdt,e01d6b73a3ddc947b425afedb7ced87fa4a5cc5f,e01d6b7,
8541,6016987,git@github.com:eclipse/aCute.git,https://github.com/eclipse/aCute,2fe8fac07c37a05fc0abddbe3f80012872720241,2fe8fac,
8612,6629910,git@github.com:Esri/defense-solutions-proofs-of-concept.git,https://github.com/Esri/defense-solutions-proofs-of-concept,107e74c00bf433948b6579092815858a4ffb7c08,107e74c,
8625,6893864,git@github.com:google/gcm.git,https://github.com/google/gcm,3ad5de6ff959ab0716d8d4516552241789f721c7,3ad5de6,
8657,3813750,git@github.com:apache/activemq-artemis.git,https://github.com/apache/activemq-artemis,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,5bd5c61,
8693,5994992,git@github.com:awsdocs/amazon-s3-developer-guide.git,https://github.com/awsdocs/amazon-s3-developer-guide,038ef11c43698df29de7bb128522dc19a1b645ae,038ef11,
8739,4168008,git@github.com:apache/clerezza.git,https://github.com/apache/clerezza,ab278b609cfe1fee9704abb563679ae952bcc47f,ab278b6,
8824,4415977,git@github.com:apache/empire-db.git,https://github.com/apache/empire-db,933dce5536fe157cd6b5e924a2c623acfb6cb083,933dce5,
8851,6480563,git@github.com:eclipse/paho.mqtt.java.git,https://github.com/eclipse/paho.mqtt.java,5af7b53499e7dbe45b7227b3d41fc870089c0033,5af7b53,
8874,6788988,git@github.com:google/blockly-android.git,https://github.com/google/blockly-android,fb0a186576ad3f95b2a18440a6305a3db87a4825,fb0a186,
8964,4933806,git@github.com:apache/jspwiki.git,https://github.com/apache/jspwiki,820684992fa0b736505506d6810fdcdf7ad2dbb5,8206849,
8987,4771698,git@github.com:apache/incubator-samoa.git,https://github.com/apache/incubator-samoa,6e6bb1817927d5610d007606922a473882d593aa,6e6bb18,
8992,6035651,git@github.com:eclipse/cft.git,https://github.com/eclipse/cft,36e7a593b3a7d935e540f6632828b01f88842be6,36e7a59,
9015,5231896,git@github.com:apache/oodt.git,https://github.com/apache/oodt,9f2a500b9d061c31ccd71fc66c4d6e40f0c25acb,9f2a500,
9058,7450485,git@github.com:spring-projects/spring-data-keyvalue.git,https://github.com/spring-projects/spring-data-keyvalue,115731519c5135f481fdb32d083d9745a58f72b0,1157315,
9072,7942055,git@github.com:eclipse/texlipse.git,https://github.com/eclipse/texlipse,1bc72f856d4144ad0bc9baaa9575457bd7b68e1a,1bc72f8,
9168,4308354,git@github.com:apache/directory-ldap-api.git,https://github.com/apache/directory-ldap-api,5b93e102556ad2191b5d30411708410d1b1a9d71,5b93e10,
9199,6037459,git@github.com:eclipse/corrosion.git,https://github.com/eclipse/corrosion,dfb300cb1dc4c41984496cc7620790e2856aa6b6,dfb300c,
9218,7286228,git@github.com:spring-projects/eclipse-integration-commons.git,https://github.com/spring-projects/eclipse-integration-commons,22a559aedc8a0b98792e893a00d510b914849ca4,22a559a,
9228,4849963,git@github.com:apache/james-mime4j.git,https://github.com/apache/james-mime4j,68b2028c677b04af90d812e2ba200aa242b5e1d1,68b2028,
9432,5916449,git@github.com:apache/xmlbeans.git,https://github.com/apache/xmlbeans,20fd11dbee92d7a03299457588820c3c40af220d,20fd11d,
9852,5018622,git@github.com:apache/lens.git,https://github.com/apache/lens,f64a0f5984216a61f0a2c5ef90510a88390acde0,f64a0f5,
10060,6923657,git@github.com:google/google-java-format.git,https://github.com/google/google-java-format,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,df76e0c,
10075,4289354,git@github.com:apache/cxf-fediz.git,https://github.com/apache/cxf-fediz,553ae6e3adeb92b7d6300e5c0ad83ed6322e28bd,553ae6e,
10097,7279793,git@github.com:Shopify/graphql_java_gen.git,https://github.com/Shopify/graphql_java_gen,ce1e7c8ab2f0d4a61fe47e7308d6226a11d85627,ce1e7c8,
